,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,STUDENT ID
531,MS,M,17,U,GT3,T,1,1,at_home,services,other,mother,3,2,0,0,0,0,0,yes,yes,yes,yes,5,1,3,3,3,1,0,10,10,10,531
532,MS,M,16,U,GT3,T,2,1,health,services,other,mother,2,2,0,0,0,0,0,no,yes,yes,yes,4,2,2,1,4,5,2,9,7,8,532
533,MS,F,16,U,LE3,T,2,1,other,services,other,mother,1,2,0,0,0,0,0,yes,yes,yes,yes,3,2,2,1,1,3,0,14,15,16,533
534,MS,M,16,U,LE3,T,4,4,teacher,health,other,father,1,1,0,0,1,0,0,yes,yes,yes,no,4,1,2,2,5,5,0,11,12,12,534
535,MS,M,15,R,GT3,T,1,2,other,services,course,mother,3,2,0,0,1,0,1,yes,yes,no,no,5,5,5,1,3,5,11,9,11,10,535
536,MS,M,15,U,LE3,A,2,2,other,other,reputation,mother,3,4,0,0,1,0,1,yes,yes,no,no,5,4,5,2,3,5,8,13,14,14,536
537,MS,M,15,U,LE3,A,2,1,services,services,course,mother,1,1,0,0,0,0,1,yes,yes,yes,no,4,3,3,1,2,5,11,12,13,12,537
538,MS,F,16,R,LE3,T,2,2,other,other,course,mother,1,3,0,0,1,0,0,no,yes,no,yes,4,3,3,2,2,5,2,11,11,11,538
539,MS,F,16,U,LE3,T,4,1,other,other,home,mother,2,2,0,0,1,0,1,yes,yes,yes,no,1,2,4,2,2,1,8,9,10,10,539
540,MS,F,17,U,GT3,T,3,2,at_home,other,home,mother,2,1,0,0,0,0,0,yes,yes,no,yes,4,3,3,2,2,1,5,9,11,11,540
541,MS,F,17,R,GT3,T,2,2,other,other,other,mother,2,2,0,1,0,1,0,yes,yes,no,no,5,1,3,1,1,5,0,11,9,11,541
542,MS,F,16,U,GT3,T,4,4,teacher,services,course,mother,2,3,0,0,1,0,0,yes,yes,yes,yes,5,3,5,1,4,5,1,10,11,12,542
543,MS,M,17,R,GT3,T,4,4,health,other,course,father,3,1,3,0,0,0,1,yes,yes,yes,yes,3,3,3,1,3,5,2,9,9,8,543
544,MS,M,17,R,LE3,T,1,3,other,other,course,father,2,1,0,0,0,0,1,yes,yes,no,yes,5,1,2,3,3,5,2,12,11,12,544
545,MS,M,17,U,GT3,T,3,4,services,other,other,mother,1,2,1,0,1,0,1,no,yes,yes,yes,5,4,4,3,4,5,8,8,9,8,545
546,MS,F,17,U,GT3,T,4,4,health,health,course,father,1,2,0,0,1,0,0,yes,yes,yes,no,5,2,5,1,1,5,0,13,15,16,546
547,MS,M,16,R,LE3,T,4,1,other,at_home,other,father,1,1,0,0,0,0,0,yes,yes,yes,no,4,1,2,2,1,2,0,10,11,11,547
548,MS,F,17,U,GT3,A,1,1,at_home,at_home,other,mother,1,2,0,0,0,0,1,yes,yes,yes,yes,4,5,5,1,2,3,2,11,10,11,548
549,MS,F,17,R,GT3,T,4,2,other,other,course,mother,2,2,0,1,1,0,0,no,yes,yes,no,4,3,3,2,3,5,0,17,18,18,549
550,MS,M,16,U,LE3,A,2,2,other,services,course,father,2,2,0,0,1,0,0,no,yes,yes,yes,4,1,2,2,2,5,0,12,13,13,550
551,MS,M,17,U,GT3,T,3,2,other,other,other,father,2,2,0,0,1,1,0,yes,yes,yes,no,4,1,2,2,2,1,0,13,14,13,551
552,MS,M,19,U,GT3,T,1,1,other,other,other,mother,1,2,2,0,1,0,1,yes,no,yes,no,4,4,3,3,4,4,2,9,9,10,552
553,MS,M,17,U,LE3,A,1,0,other,other,home,mother,1,1,0,0,0,0,0,yes,yes,no,yes,4,1,2,1,1,5,4,11,11,12,553
554,MS,F,17,R,GT3,T,1,1,at_home,at_home,course,father,2,1,0,0,1,0,1,yes,no,yes,yes,3,5,5,2,2,4,3,10,11,10,554
555,MS,F,16,R,GT3,T,1,2,other,other,home,father,1,3,0,1,1,0,0,no,yes,yes,yes,4,3,4,1,1,3,5,13,14,13,555
556,MS,M,16,R,LE3,T,1,2,other,at_home,course,mother,1,1,0,0,0,0,0,yes,yes,no,no,4,4,4,2,4,5,4,9,10,11,556
557,MS,F,17,R,GT3,T,3,1,other,other,course,mother,2,2,3,0,1,0,1,no,yes,yes,yes,5,4,4,1,1,5,2,7,9,10,557
558,MS,M,17,R,GT3,T,2,2,other,other,course,mother,2,1,0,0,0,0,1,yes,no,no,yes,5,5,5,3,5,5,0,8,13,10,558
559,MS,M,18,R,GT3,T,1,0,at_home,at_home,course,other,3,1,1,1,1,0,0,yes,yes,no,no,4,3,2,1,1,4,0,12,12,13,559
560,MS,M,17,R,GT3,T,1,1,other,services,course,mother,2,1,0,0,1,0,1,no,yes,yes,yes,4,5,5,1,3,2,0,10,9,10,560
561,MS,M,18,U,LE3,T,1,1,at_home,at_home,course,mother,2,2,0,0,1,0,1,yes,yes,no,no,4,3,3,1,4,5,6,10,9,10,561
562,MS,F,16,R,LE3,T,2,2,other,services,course,father,1,2,0,0,0,0,1,yes,yes,no,yes,5,4,3,1,1,1,0,11,13,12,562
563,MS,M,17,U,GT3,T,2,2,other,other,course,mother,1,1,1,0,0,0,1,yes,yes,no,yes,1,2,1,2,3,5,0,7,0,0,563
564,MS,M,16,R,GT3,T,3,2,services,other,course,father,2,1,0,0,0,0,0,yes,yes,yes,no,4,5,5,2,3,5,2,11,9,10,564
565,MS,M,16,R,LE3,T,1,1,at_home,other,course,mother,2,1,0,0,0,0,1,yes,yes,yes,no,4,5,5,2,4,5,0,10,10,9,565
566,MS,M,18,R,GT3,T,1,1,services,other,course,other,2,1,1,0,1,0,0,yes,no,yes,yes,5,3,3,2,3,5,2,9,7,9,566
567,MS,M,18,R,GT3,T,3,2,services,other,course,mother,1,1,1,0,0,0,0,yes,no,yes,no,2,3,1,2,2,5,0,4,0,0,567
568,MS,M,19,U,GT3,T,3,2,at_home,services,course,mother,2,1,3,0,0,0,1,yes,yes,no,no,3,2,1,1,1,3,4,6,11,9,568
569,MS,M,18,U,GT3,T,3,3,at_home,at_home,course,mother,1,2,2,0,1,0,1,yes,no,yes,no,4,4,5,1,3,3,9,4,8,8,569
570,MS,M,16,R,GT3,T,2,2,services,services,course,mother,2,1,0,0,1,0,1,yes,yes,yes,yes,5,4,3,2,4,4,6,7,8,8,570
571,MS,M,19,U,GT3,T,2,1,at_home,other,course,other,2,1,3,0,0,0,1,no,no,yes,yes,4,4,3,1,3,5,4,8,9,9,571
572,MS,F,16,U,GT3,A,3,2,services,at_home,course,mother,2,2,2,0,1,0,1,yes,yes,no,yes,2,5,5,1,1,1,8,5,5,7,572
573,MS,F,17,U,GT3,T,1,1,other,at_home,course,mother,1,1,0,0,1,0,1,yes,yes,no,no,4,3,2,1,2,5,9,7,9,10,573
574,MS,M,20,R,GT3,T,1,1,other,other,course,other,2,1,1,0,1,0,0,yes,no,yes,yes,4,4,3,2,4,4,12,8,11,10,574
575,MS,F,18,R,GT3,A,4,3,services,services,course,mother,1,1,0,0,1,0,0,yes,yes,yes,no,5,4,4,3,4,2,8,10,11,10,575
576,MS,M,18,R,GT3,T,3,2,other,other,course,mother,2,1,0,0,1,0,0,no,yes,yes,no,2,5,5,5,5,5,8,9,10,11,576
577,MS,M,19,R,GT3,T,1,1,other,services,home,other,3,2,1,0,0,0,0,yes,yes,yes,no,5,4,4,3,3,2,8,10,9,11,577
578,MS,M,17,U,GT3,T,3,3,health,other,course,mother,2,2,1,0,1,0,0,yes,yes,yes,no,4,5,4,2,3,3,4,8,9,10,578
579,MS,M,18,U,LE3,T,1,3,at_home,services,course,mother,1,1,0,0,0,0,0,yes,no,yes,yes,4,3,3,2,3,3,0,9,10,9,579
580,MS,M,19,R,GT3,T,1,1,other,other,home,other,3,1,1,0,1,0,0,yes,yes,yes,no,4,4,4,3,3,5,4,8,9,10,580
581,MS,F,18,U,GT3,A,1,2,at_home,other,course,mother,2,2,2,0,1,0,0,yes,yes,no,no,4,3,3,1,1,5,2,6,8,8,581
582,MS,F,19,U,LE3,A,1,1,at_home,other,course,mother,1,1,0,0,1,0,0,yes,no,no,no,1,4,4,1,1,5,0,6,8,7,582
583,MS,F,18,R,GT3,T,2,2,other,other,other,mother,2,1,1,0,0,0,0,yes,no,yes,yes,5,5,5,1,1,3,0,8,6,0,583
584,MS,F,17,R,GT3,T,0,0,at_home,other,course,mother,2,1,0,0,1,0,0,yes,yes,yes,no,4,4,3,1,1,5,0,10,11,11,584
585,MS,F,17,R,LE3,A,3,1,other,at_home,course,other,2,3,0,0,1,1,0,yes,no,no,no,4,2,3,2,2,3,5,8,7,8,585
586,MS,F,17,U,GT3,T,4,2,teacher,services,home,mother,1,2,0,1,1,0,1,yes,yes,yes,no,5,5,5,1,3,5,0,8,8,0,586
587,MS,F,18,R,LE3,T,2,2,services,services,course,mother,1,2,1,0,1,0,1,yes,yes,yes,no,2,3,3,1,2,4,3,7,6,8,587
588,MS,F,17,U,GT3,T,4,1,health,at_home,course,mother,1,1,0,0,1,0,0,yes,yes,no,yes,3,2,2,1,1,5,0,8,10,9,588
589,MS,F,17,U,LE3,T,1,2,at_home,other,course,father,1,1,0,0,0,0,0,yes,yes,yes,no,5,5,1,1,1,3,0,7,10,10,589
590,MS,F,18,U,GT3,T,1,1,other,other,course,mother,3,2,2,0,0,0,1,yes,yes,no,yes,3,4,4,2,2,5,3,7,8,7,590
591,MS,F,18,U,GT3,T,2,2,services,at_home,reputation,father,2,2,0,0,0,0,1,no,yes,yes,no,4,3,5,1,1,1,2,12,13,14,591
592,MS,F,17,U,GT3,T,3,3,services,services,course,mother,2,1,0,0,1,0,0,yes,yes,yes,no,4,4,3,1,1,4,0,11,12,13,592
593,MS,F,18,U,LE3,A,1,2,at_home,other,reputation,mother,2,2,0,0,0,0,0,yes,yes,yes,no,4,4,3,1,2,4,0,12,13,14,593
594,MS,F,18,U,GT3,T,4,4,teacher,teacher,reputation,mother,2,2,0,0,0,0,1,no,yes,yes,no,4,3,5,1,2,1,0,18,18,18,594
595,MS,M,18,U,LE3,T,4,4,services,other,reputation,mother,1,1,0,0,1,0,1,yes,yes,yes,no,5,4,5,1,1,5,3,17,17,17,595
596,MS,F,17,U,GT3,T,4,2,other,other,course,mother,2,2,0,0,1,0,0,yes,yes,yes,no,4,3,3,1,2,4,0,17,18,18,596
597,MS,F,18,R,GT3,T,2,2,at_home,other,course,mother,3,2,1,0,0,0,1,yes,yes,no,yes,4,3,3,1,1,4,0,9,0,0,597
598,MS,M,18,U,LE3,T,1,2,at_home,services,home,mother,2,1,0,0,1,0,0,no,yes,no,no,4,1,4,5,5,1,8,10,11,11,598
599,MS,M,18,R,GT3,T,4,4,at_home,services,other,mother,3,1,0,0,1,1,1,yes,yes,yes,yes,2,5,5,1,1,1,5,12,13,14,599
600,MS,M,17,R,GT3,T,1,1,other,services,other,father,3,1,0,0,0,0,0,no,no,no,no,4,2,3,3,4,4,4,12,13,14,600
601,MS,F,18,U,GT3,T,2,2,other,other,course,mother,2,2,0,0,1,0,0,no,yes,yes,yes,1,3,1,1,1,2,4,8,8,10,601
602,MS,F,18,U,LE3,T,2,2,services,services,course,father,2,3,0,0,0,0,0,yes,yes,yes,yes,5,4,5,1,4,3,0,11,12,13,602
603,MS,F,18,R,LE3,A,4,2,teacher,other,reputation,mother,1,2,0,0,0,0,1,yes,yes,yes,yes,5,3,1,1,1,5,0,5,0,0,603
604,MS,F,18,U,GT3,T,1,1,at_home,services,course,mother,3,2,1,0,0,0,0,yes,no,no,no,4,4,2,1,2,2,2,9,10,10,604
605,MS,F,19,U,GT3,T,1,1,at_home,services,other,father,2,1,1,0,0,0,0,yes,no,no,no,5,5,5,2,3,2,0,5,0,0,605
606,MS,F,17,U,GT3,T,4,2,teacher,other,course,father,2,4,0,0,0,0,0,yes,yes,yes,yes,4,2,3,3,1,5,0,18,18,18,606
607,MS,F,17,R,LE3,A,2,1,services,other,reputation,mother,2,2,0,0,0,0,1,yes,yes,yes,yes,5,3,3,1,2,2,5,11,11,12,607
608,MS,F,18,U,LE3,A,1,1,at_home,services,course,mother,1,2,0,0,0,0,0,yes,yes,no,yes,5,2,3,1,2,3,2,8,10,11,608
609,MS,F,18,U,GT3,T,1,2,at_home,at_home,course,father,2,2,0,0,1,0,0,yes,no,no,no,4,1,1,1,1,4,0,11,11,12,609
610,MS,F,19,R,GT3,A,1,1,at_home,at_home,course,other,2,2,3,0,1,0,1,yes,no,no,yes,3,5,4,1,4,1,0,8,0,0,610
611,MS,F,18,R,GT3,T,2,2,services,other,home,mother,2,3,0,0,0,0,0,yes,yes,yes,yes,4,2,1,1,1,4,5,14,14,15,611
612,MS,M,17,R,GT3,T,4,3,services,other,home,mother,2,2,1,0,1,1,1,no,yes,yes,yes,4,5,5,1,3,2,4,10,11,11,612
613,MS,F,18,U,GT3,T,3,3,services,services,course,father,1,2,0,0,1,0,0,yes,yes,no,yes,5,3,4,1,1,5,0,10,10,10,613
614,MS,F,17,R,GT3,T,4,4,teacher,services,other,father,2,2,0,0,1,1,1,yes,yes,yes,no,4,3,3,1,2,5,2,12,12,12,614
615,MS,F,17,U,LE3,A,3,2,services,other,reputation,mother,2,2,0,0,0,0,0,yes,yes,no,yes,1,2,3,1,2,5,0,15,14,15,615
616,MS,M,18,U,LE3,T,1,1,other,services,home,father,2,1,0,0,0,0,0,no,yes,yes,yes,3,3,2,1,2,3,2,14,13,14,616
617,MS,F,18,U,LE3,T,1,1,at_home,services,course,father,2,3,0,0,0,0,0,yes,yes,yes,no,5,3,2,1,1,4,0,19,17,18,617
618,MS,F,18,R,LE3,A,1,2,at_home,other,course,mother,3,2,0,0,0,0,0,yes,yes,no,yes,4,3,4,1,4,5,0,16,15,15,618
619,MS,F,18,U,GT3,T,3,3,services,services,other,mother,2,2,0,0,1,0,0,yes,yes,yes,yes,4,3,2,1,3,3,6,13,12,13,619
620,MS,F,17,U,LE3,T,4,4,at_home,at_home,course,mother,1,2,0,0,1,0,1,yes,yes,yes,yes,2,3,4,1,1,1,4,15,14,15,620
621,MS,F,17,R,GT3,T,1,2,other,services,course,father,2,2,0,0,0,0,0,no,yes,no,no,3,2,2,1,2,3,0,13,13,13,621
622,MS,M,18,R,GT3,T,1,3,at_home,other,course,mother,2,2,0,0,1,1,0,yes,yes,no,no,3,3,4,2,4,3,0,8,10,9,622
623,MS,M,18,U,LE3,T,4,4,teacher,services,other,mother,2,3,0,0,0,0,0,yes,yes,yes,yes,4,2,2,2,2,5,0,15,16,16,623
624,MS,F,17,R,GT3,T,1,1,other,services,reputation,mother,3,1,1,0,1,0,0,yes,yes,yes,yes,5,2,1,1,2,1,0,8,8,9,624
625,MS,F,18,U,GT3,T,2,3,at_home,services,course,father,2,1,0,0,1,0,0,yes,yes,yes,yes,5,2,3,1,2,4,0,10,10,10,625
626,MS,F,18,R,GT3,T,4,4,other,teacher,other,father,3,2,0,0,1,0,0,no,yes,yes,yes,3,2,2,4,2,5,0,7,5,0,626
627,MS,M,18,R,LE3,T,1,2,at_home,services,other,father,3,1,0,0,1,0,1,yes,no,yes,yes,4,3,3,2,3,3,3,9,10,10,627
628,MS,F,17,U,GT3,T,2,2,other,at_home,home,mother,1,3,0,0,0,0,1,yes,yes,no,yes,3,4,3,1,1,3,8,10,11,12,628
629,MS,F,17,R,GT3,T,1,2,other,other,course,mother,1,1,0,0,0,0,1,yes,yes,yes,no,3,5,5,1,3,1,4,7,8,9,629
630,MS,F,18,R,LE3,T,4,4,other,other,reputation,mother,2,3,0,0,0,0,0,yes,yes,yes,no,5,4,4,1,1,1,0,15,17,17,630
631,MS,F,18,R,GT3,T,1,1,other,other,home,mother,4,3,0,0,0,0,0,yes,yes,yes,no,4,3,2,1,2,4,4,10,11,12,631
632,MS,F,19,R,GT3,T,1,1,at_home,other,course,other,2,2,1,0,1,0,0,yes,yes,yes,yes,4,3,3,1,1,3,4,7,8,9,632
633,MS,F,18,R,LE3,T,4,4,teacher,services,course,mother,1,2,0,0,0,0,1,yes,yes,yes,no,5,4,3,3,4,2,1,13,14,14,633
634,MS,F,18,U,GT3,T,3,3,other,other,home,mother,1,2,0,0,0,0,0,yes,yes,yes,yes,4,1,3,1,2,1,1,16,16,16,634
635,MS,F,17,R,GT3,T,3,1,at_home,other,reputation,mother,1,2,0,0,1,0,1,no,yes,yes,no,4,5,4,2,3,1,10,8,9,9,635
636,MS,M,18,U,GT3,T,4,4,teacher,teacher,home,father,1,2,0,0,0,0,1,no,yes,yes,no,3,2,4,1,4,2,4,17,18,19,636
637,MS,M,18,R,GT3,T,2,1,other,other,other,mother,2,1,0,0,0,0,1,no,yes,yes,yes,4,4,3,1,3,5,0,7,7,0,637
638,MS,M,17,U,GT3,T,2,3,other,services,home,father,2,2,0,0,0,0,1,yes,yes,yes,no,4,4,3,1,1,3,4,14,15,16,638
639,MS,M,19,R,GT3,T,1,1,other,services,other,mother,2,1,1,0,0,0,0,yes,yes,no,no,4,3,2,1,3,5,0,5,8,0,639
640,MS,M,18,R,GT3,T,4,2,other,other,home,father,2,1,1,0,0,1,0,yes,yes,no,no,5,4,3,4,3,3,0,7,7,0,640
641,MS,F,18,R,GT3,T,2,2,at_home,other,other,mother,2,3,0,0,0,0,0,yes,yes,no,no,5,3,3,1,3,4,0,14,17,15,641
642,MS,F,17,U,GT3,T,4,3,teacher,other,other,mother,2,2,0,0,0,0,0,yes,yes,yes,no,5,5,4,1,1,1,0,6,9,11,642
643,MS,F,18,R,GT3,T,4,4,teacher,at_home,reputation,mother,3,1,0,0,1,0,1,yes,yes,yes,yes,4,4,3,2,2,5,4,7,9,10,643
644,MS,F,19,R,GT3,T,2,3,services,other,course,mother,1,3,1,0,0,0,1,no,yes,yes,no,5,4,2,1,2,5,4,10,11,10,644
645,MS,F,18,U,LE3,T,3,1,teacher,services,course,mother,1,2,0,0,1,0,0,yes,yes,yes,no,4,3,4,1,1,1,4,15,15,16,645
646,MS,F,18,U,GT3,T,1,1,other,other,course,mother,2,2,0,0,0,0,1,yes,yes,no,no,1,1,1,1,1,5,6,11,12,9,646
647,MS,M,17,U,LE3,T,3,1,services,services,course,mother,2,1,0,0,0,0,0,no,yes,yes,no,2,4,5,3,4,2,6,10,10,10,647
648,MS,M,18,R,LE3,T,3,2,services,other,course,mother,3,1,0,0,0,0,0,no,yes,yes,no,4,4,1,3,4,5,4,10,11,11,648
